evaluations raw_y
1 18.7898494496
3 12.8975337470
8 10.3599096424
9 10.1076467105
10 8.9013795566
12 3.1918477560
45 2.4398064954
232 2.2153689093
264 1.9030735022
271 1.6002915134
647 1.5325932151
696 1.2471767716
760 0.9399820966
1001 0.8559004963
1189 0.4941593084
1618 0.4110549294
1841 0.2868869248
2013 0.2546793320
2066 0.2217104081
2132 0.1673441492
2215 0.1071078617
2258 0.0953780340
2284 0.0670551342
2351 0.0564155531
2399 0.0542874991
2447 0.0464833241
2469 0.0352761805
2490 0.0321975625
2532 0.0287647184
2538 0.0207836198
2586 0.0116192754
2872 0.0065171868
2908 0.0051244249
2976 0.0042772211
3005 0.0035757930
3068 0.0034026408
3078 0.0029046473
3089 0.0022663779
3099 0.0022534551
3146 0.0022009412
3166 0.0018868891
3170 0.0017108395
3238 0.0014964503
3245 0.0012277967
3377 0.0010573536
3383 0.0009596152
3407 0.0006002279
3459 0.0005315985
3477 0.0003937478
3543 0.0003060058
3550 0.0001798885
3665 0.0001670610
3675 0.0001562095
3697 0.0001553219
3761 0.0001084252
3916 0.0000979972
3996 0.0000967748
4005 0.0000483847
4105 0.0000300968
4260 0.0000274872
4364 0.0000203203
4382 0.0000194723
4447 0.0000182787
4476 0.0000153730
4497 0.0000130518
4562 0.0000089224
4575 0.0000067166
4675 0.0000063007
4696 0.0000060643
4717 0.0000037724
4825 0.0000036716
4845 0.0000028640
4856 0.0000026119
4864 0.0000023364
4903 0.0000021864
4944 0.0000015917
4996 0.0000013595
5008 0.0000008804
5059 0.0000007714
5073 0.0000002627
5150 0.0000001464
5164 0.0000001408
5241 0.0000000986
5279 0.0000000920
5283 0.0000000421
5404 0.0000000403
5437 0.0000000154
5460 0.0000000113
5496 0.0000000063
5502 0.0000000039
5536 0.0000000007
5676 0.0000000005
5736 0.0000000004
5874 0.0000000003
6218 0.0000000002
6637 0.0000000000
10000 0.0000000000
