evaluations raw_y
1 13.8538241040
2 5.8598578165
3 5.6528856377
4 4.5939244325
5 3.8647075897
64 3.3773535792
66 2.8439844287
93 2.7564772402
94 1.4140634398
136 1.3725143474
263 1.3363303222
265 1.2052503952
306 1.1126601263
317 0.9301528429
367 0.8773960925
376 0.6432260470
423 0.3565577737
431 0.2137331880
549 0.1577377551
621 0.1550389381
652 0.0762248199
693 0.0552105312
701 0.0263650242
802 0.0070395477
981 0.0069332469
1012 0.0068167138
1073 0.0065499571
1087 0.0052002617
1153 0.0038159982
1214 0.0031840809
1260 0.0031585128
1308 0.0028594080
1333 0.0026900279
1337 0.0025562825
1359 0.0020492999
1461 0.0019187198
1467 0.0017648343
1479 0.0016990985
1535 0.0014450775
1568 0.0011685640
1597 0.0009147644
1667 0.0007720462
1713 0.0006518142
1740 0.0003243217
1774 0.0002665935
1806 0.0001958600
1890 0.0001955230
1930 0.0001092627
1964 0.0000775752
2016 0.0000674980
2038 0.0000456938
2098 0.0000316195
2122 0.0000259740
2152 0.0000029559
2450 0.0000020334
2474 0.0000018461
2524 0.0000016217
2585 0.0000009808
2607 0.0000004731
2701 0.0000003744
2714 0.0000003220
2733 0.0000003105
2832 0.0000001576
2923 0.0000000720
2964 0.0000000445
2970 0.0000000236
3088 0.0000000100
3160 0.0000000069
3170 0.0000000049
3214 0.0000000048
3217 0.0000000046
3242 0.0000000032
3288 0.0000000031
3311 0.0000000014
3315 0.0000000007
3383 0.0000000004
3417 0.0000000002
4150 0.0000000001
5322 0.0000000000
10000 0.0000000030
