evaluations raw_y
1 33.8074115357
2 9.5987806449
23 8.4931818045
63 8.1741199199
71 7.1533292393
72 6.5532018344
84 4.4884225653
160 3.9084506516
203 3.3392058713
219 3.2196230013
285 3.1424113498
291 2.9210148581
341 2.3399455819
349 2.2473546447
361 1.9177430338
461 1.2955077168
822 1.1382101517
1637 1.0472857832
1896 1.0141901825
1929 0.8787567695
2189 0.7630769936
2808 0.6052784407
3030 0.5285953453
3763 0.5151140506
4046 0.3843479495
4797 0.3516059640
5136 0.3026187322
5478 0.2989321615
5559 0.2297239003
5816 0.2152548881
6299 0.2140205000
6339 0.1980773094
6664 0.1633799068
6814 0.1514369727
7059 0.1461219936
7111 0.1269486563
7237 0.1042889254
7350 0.1007561361
7396 0.0929519753
7410 0.0927435952
7521 0.0886302942
7671 0.0873281086
8013 0.0866075590
8109 0.0600966273
8251 0.0554049055
8518 0.0531511238
8584 0.0506854777
8666 0.0395850284
8742 0.0371637682
9150 0.0331138263
9298 0.0257313880
9386 0.0256998074
9686 0.0252243132
9725 0.0218705468
9804 0.0214987061
9809 0.0175683131
9969 0.0169024351
10000 0.0209341863
