evaluations raw_y
1 9.1299383237
3 6.6866332398
7 5.9481505111
9 2.8386793347
10 0.0275199213
12 0.0095538118
51 0.0051632861
74 0.0049235104
101 0.0047564758
107 0.0043748710
109 0.0042124409
124 0.0041357482
133 0.0036590412
142 0.0036590198
156 0.0033887844
183 0.0033397235
192 0.0031612421
201 0.0030487271
206 0.0030356735
213 0.0026632045
246 0.0025385942
258 0.0021534743
286 0.0019321356
296 0.0019200101
328 0.0017719424
338 0.0016351208
401 0.0014813732
432 0.0014795269
496 0.0014211211
515 0.0011919421
583 0.0011625737
589 0.0010452614
671 0.0010401803
696 0.0009943427
757 0.0008876341
758 0.0008574267
987 0.0008534709
1020 0.0008186374
1222 0.0007176696
1501 0.0007094471
1570 0.0006651096
1666 0.0006086602
1718 0.0005716110
1790 0.0005290095
1976 0.0005052201
1991 0.0004859774
2132 0.0004758973
2135 0.0004611870
2196 0.0004569646
2456 0.0004560470
2553 0.0004559554
2563 0.0004556717
2644 0.0004552898
2663 0.0004550012
2696 0.0004523080
2724 0.0004518333
2734 0.0004515508
2738 0.0004504210
2771 0.0004496044
2792 0.0004479518
2823 0.0004472822
2863 0.0004464356
2892 0.0004461684
2951 0.0004461178
2952 0.0004460934
2966 0.0004460050
3001 0.0004456178
3049 0.0004451698
3058 0.0004449577
3125 0.0004447591
3162 0.0004444875
3190 0.0004444259
3238 0.0004443941
3397 0.0004443932
3418 0.0004443928
3437 0.0004443926
3448 0.0004443913
3456 0.0004443892
3468 0.0004443852
3472 0.0004443829
3564 0.0004443816
3576 0.0004443812
3586 0.0004443810
3589 0.0004443808
3598 0.0004443807
3626 0.0004443800
3636 0.0004443787
3648 0.0004443783
3661 0.0004443776
3701 0.0004443773
3719 0.0004443769
3744 0.0004443766
3896 0.0004443765
10000 0.0004443764
