evaluations raw_y
1 10.4048032662
2 4.4068862853
3 3.8906256880
68 2.1950362046
73 1.9983432870
88 0.5062571779
273 0.3827316507
424 0.3191712688
546 0.3130788305
552 0.1715623311
712 0.1536333895
929 0.1519228075
1474 0.1037515498
1586 0.1033531188
1623 0.1016239602
1807 0.1009900681
1923 0.0993547755
2260 0.0937650314
2544 0.0880563488
2581 0.0675081834
2956 0.0531563900
3027 0.0502651314
3071 0.0400169641
4935 0.0399679651
5440 0.0359187029
7156 0.0358896747
7194 0.0351040341
8554 0.0348864827
9604 0.0347341562
10000 0.1878060853
