evaluations raw_y
1 48.1304974371
2 16.0900757772
12 10.4533653213
13 5.8708787839
96 3.9554813365
116 2.8513784327
376 2.3911498162
392 2.2571760135
488 2.2127204405
764 1.9098834432
1034 1.6263122139
1334 1.5497736304
1654 1.5226479390
2139 1.3833392302
2829 1.3106673578
3006 1.2658777391
3143 1.0502340488
3625 1.0048698364
3749 0.9587848317
4489 0.9100564885
5039 0.7499465662
5295 0.6568051483
5565 0.6130347890
5676 0.4748392371
6072 0.4651824143
6276 0.4431928832
6396 0.4366223147
6552 0.3799517634
6574 0.3784434420
6694 0.3319327294
6857 0.3073602043
7000 0.2993499267
7060 0.2624187294
7134 0.2212533998
7534 0.2199775630
7963 0.1976548184
8200 0.1952150270
8360 0.1856113393
8560 0.1797647773
8762 0.1720144025
8822 0.1690886030
9065 0.1663863876
9079 0.1481784921
9453 0.1285586105
10000 0.1347684795
