evaluations raw_y x0 x1 x2 x3 x4
1 98.4423608673 -4.297408 -4.892120 -4.588978 -0.477064 -3.676438
2 23.5161923194 3.944389 -0.592445 -2.610249 2.502128 -2.896729
72 13.4105225812 -2.355567 -5.000000 -2.896551 0.283356 0.809378
88 7.1727257232 -1.319569 -2.561242 -5.000000 0.212037 -1.400082
127 3.1792595003 1.196283 -5.000000 -1.861872 0.287345 -0.195250
140 2.0820150448 -0.217109 -2.656650 -2.341599 2.511104 -0.723743
141 1.6581633934 -3.366690 -1.432277 -4.815293 2.189020 -0.940938
189 0.8023196757 -3.502327 -3.943098 -4.717632 1.692164 -3.416695
230 0.7211061591 -2.050067 -4.091285 -3.005745 1.335363 -0.169502
429 0.6792094932 -3.469060 -3.803643 -4.784818 1.748290 -3.540018
466 0.6446508137 -3.830272 -2.165268 -5.000000 2.382380 -2.450482
493 0.4974475159 -2.385055 -2.472070 -4.228728 1.809033 -1.444984
614 0.4643319323 -2.767074 -3.003221 -4.190989 1.661007 -1.390058
623 0.3500103113 -3.273677 -3.256007 -3.994561 2.122098 -1.619489
682 0.2350706182 -4.416151 -3.437508 -4.193312 3.153404 -3.188792
1087 0.2047283740 -4.489325 -3.786825 -4.050641 3.371154 -3.713838
1269 0.1767924929 -4.261926 -3.263914 -4.320769 3.578251 -4.313233
1311 0.1729488426 -3.795174 -3.766117 -4.042533 2.723604 -3.150846
1326 0.1720410919 -4.721892 -3.702898 -4.078649 3.522283 -3.691112
1516 0.1607917059 -4.927775 -3.218037 -4.434142 3.858566 -4.325310
1570 0.1573555900 -4.872147 -3.505491 -4.277255 3.821299 -4.345537
1933 0.1504638033 -4.765678 -3.282428 -4.274927 3.791597 -4.061404
1957 0.1378238684 -4.873208 -3.839664 -4.143762 3.847819 -4.562903
2510 0.1056225452 -4.737581 -3.647964 -4.193390 3.741042 -4.339758
2893 0.0762320033 -4.633353 -3.389499 -4.244283 3.769859 -4.258308
3315 0.0756108262 -4.671140 -3.344818 -4.322353 3.647314 -4.096748
4558 0.0680576932 -4.742427 -3.632706 -4.202471 3.739411 -4.326966
10000 0.3269719464 -4.354123 -3.429789 -4.335396 3.244948 -3.812010
