evaluations raw_y
1 45.3370914286
2 30.9535080552
3 14.6594368904
12 12.5288950214
31 12.4930970338
52 9.9821556978
104 9.1738113040
141 8.9317115088
161 8.4492277246
184 7.4912854762
221 7.1128521836
234 5.9627437009
238 5.8468640969
252 2.5663986803
258 1.1467402128
288 1.1459537963
297 1.0152305944
416 0.5262537419
534 0.4454145509
556 0.4311931171
612 0.3113073497
617 0.0919094843
1007 0.0872272872
1008 0.0581945721
1107 0.0524170629
1130 0.0512991370
1257 0.0173818152
1447 0.0078884301
1664 0.0065011249
1784 0.0020370359
2187 0.0014478476
2539 0.0009802129
2579 0.0003641925
2739 0.0003569173
2746 0.0002495026
2857 0.0001852902
3055 0.0001847030
3155 0.0000724320
3638 0.0000472417
3693 0.0000337740
4175 0.0000209702
4375 0.0000056576
4604 0.0000048723
4620 0.0000017698
4669 0.0000014196
4729 0.0000007202
5010 0.0000007161
5029 0.0000007043
5111 0.0000003067
5231 0.0000001502
5771 0.0000001458
5848 0.0000000902
5959 0.0000000727
6078 0.0000000518
6118 0.0000000132
6341 0.0000000078
6830 0.0000000065
7016 0.0000000051
7024 0.0000000037
7106 0.0000000034
7126 0.0000000030
7230 0.0000000025
7321 0.0000000022
7419 0.0000000019
7487 0.0000000017
7589 0.0000000013
7747 0.0000000005
8548 0.0000000003
10000 0.0000000005
