evaluations raw_y
1 7.6970348528
3 5.8145902190
7 3.6719913739
10 2.7688872250
12 0.0014457101
28 0.0011397317
56 0.0002979138
83 0.0002259638
157 0.0002074482
200 0.0001809822
239 0.0001496255
359 0.0001312338
447 0.0001275739
709 0.0001249965
1029 0.0001176509
1097 0.0001156715
1329 0.0001153580
1393 0.0001095239
1477 0.0001059006
1677 0.0000990989
1714 0.0000908650
2074 0.0000858193
2226 0.0000776885
2947 0.0000668916
3395 0.0000651186
3691 0.0000581798
3835 0.0000563095
4008 0.0000540088
4021 0.0000416515
4293 0.0000401756
4496 0.0000338978
4664 0.0000338691
4765 0.0000238511
4883 0.0000222372
4905 0.0000176951
5129 0.0000175067
5235 0.0000154223
5470 0.0000151384
5583 0.0000150695
5585 0.0000136583
5615 0.0000133164
5775 0.0000131547
5891 0.0000130446
6061 0.0000126032
6263 0.0000119045
7111 0.0000117647
7392 0.0000116021
7576 0.0000115698
7632 0.0000114431
8048 0.0000113804
8060 0.0000113285
8185 0.0000111979
8197 0.0000111880
8399 0.0000110861
8517 0.0000110588
8595 0.0000108246
9587 0.0000107611
10000 0.0000108979
