evaluations raw_y x0 x1 x2 x3 x4
1 6.6933902542 1.686784 1.616826 -0.635260 -2.576793 -2.269705
10 3.9857445583 -4.086989 0.218750 -3.026692 2.035422 -1.728482
28 3.2551532291 -3.515036 -3.668367 -2.509681 1.264015 -1.125145
37 1.7751461450 -1.645657 -3.908357 -3.325250 -1.752473 2.045388
49 0.4591057317 -0.663489 -3.903879 -0.230003 -3.447003 0.458839
107 0.3771925585 -1.393013 -1.805184 0.032152 -3.326505 -0.155248
132 0.3048755274 -0.833285 -2.063826 -1.176474 -3.694379 -0.165856
174 0.1710147726 -0.663489 -2.898542 -0.230003 -3.286794 0.458839
224 0.1422188041 -1.391565 -1.073004 -0.230003 -2.837866 -0.613880
309 0.1175936728 -1.528442 -1.229849 0.247461 -2.594466 -0.807848
420 0.0487108941 -1.234384 -2.059789 -0.242973 -2.753999 -0.372095
445 0.0474000296 -1.234384 -2.050783 -0.175736 -2.787103 -0.368836
529 0.0269812495 -1.054531 -1.663022 -0.389141 -3.072011 -0.179831
579 0.0126570149 -1.095017 -1.649815 -0.574965 -2.986569 -0.323210
726 0.0122174640 -1.183140 -1.588538 -0.327083 -2.884734 -0.528763
734 0.0056836289 -1.243220 -1.659692 -0.414050 -2.800909 -0.436765
776 0.0049826972 -1.183140 -1.631530 -0.376277 -2.884734 -0.420075
846 0.0030165767 -1.191913 -1.620749 -0.370731 -2.892885 -0.440009
878 0.0000000625 -1.181404 -1.614740 -0.409354 -2.941868 -0.434073
1080 0.0000000416 -1.196976 -1.628621 -0.401459 -2.924548 -0.439145
1170 0.0000000382 -1.193000 -1.631919 -0.398452 -2.910777 -0.431075
1249 0.0000000163 -1.188434 -1.629721 -0.416948 -2.905612 -0.431983
1369 0.0000000149 -1.183327 -1.628771 -0.415193 -2.905968 -0.438192
1388 0.0000000119 -1.182464 -1.627293 -0.419999 -2.911445 -0.433502
1476 0.0000000055 -1.186018 -1.628106 -0.418523 -2.910719 -0.432763
1622 0.0000000045 -1.188764 -1.627626 -0.419854 -2.913775 -0.432287
1965 0.0000000037 -1.189586 -1.628241 -0.418733 -2.911921 -0.432986
2065 0.0000000036 -1.189285 -1.628241 -0.418733 -2.911921 -0.432585
2130 0.0000000032 -1.186814 -1.628206 -0.419292 -2.911471 -0.430893
2185 0.0000000027 -1.188271 -1.626850 -0.420230 -2.915258 -0.434067
2530 0.0000000026 -1.187564 -1.627734 -0.419725 -2.912938 -0.431883
2613 0.0000000017 -1.188316 -1.627223 -0.420402 -2.914711 -0.432404
3379 0.0000000014 -1.188933 -1.627626 -0.419926 -2.913979 -0.431911
3701 0.0000000012 -1.188891 -1.627726 -0.419846 -2.913837 -0.431512
4698 0.0000000011 -1.189441 -1.628256 -0.419396 -2.912925 -0.430388
5152 0.0000000010 -1.189209 -1.627952 -0.419718 -2.913618 -0.430760
5182 0.0000000008 -1.188782 -1.627596 -0.420081 -2.914337 -0.431223
5427 0.0000000007 -1.188539 -1.627170 -0.420595 -2.915419 -0.431577
10000 0.0000000062 -1.188530 -1.627395 -0.420347 -2.914696 -0.431258
