evaluations raw_y
1 16.8440925472
4 7.8008836878
6 7.0996059808
16 5.7986541349
21 5.1526711531
30 3.8085853064
71 2.2828956293
85 1.7272517768
107 1.2323461462
249 1.1687026210
257 0.9102650723
313 0.7526305069
316 0.6754408983
336 0.3727792307
362 0.1552804257
475 0.1330315180
566 0.0993925315
570 0.0905035813
576 0.0818175641
664 0.0734049254
730 0.0616838459
746 0.0404765143
784 0.0366117065
830 0.0223713620
847 0.0222317186
873 0.0163028121
934 0.0152295351
1033 0.0126534751
1061 0.0123952404
1091 0.0097051693
1111 0.0060773443
1140 0.0041055018
1144 0.0040244803
1158 0.0039468008
1195 0.0036307475
1205 0.0034958339
1217 0.0031804061
1249 0.0030208496
1253 0.0027058439
1290 0.0024070318
1297 0.0019673907
1343 0.0017736956
1355 0.0016781709
1359 0.0013902924
1396 0.0006850862
1485 0.0005215373
1516 0.0002561822
1668 0.0001993228
1679 0.0001588108
1733 0.0001261506
1796 0.0000797820
1807 0.0000621159
1857 0.0000475914
1905 0.0000320119
1921 0.0000306056
1985 0.0000290746
1987 0.0000275672
1992 0.0000176052
2090 0.0000169463
2123 0.0000119188
2129 0.0000082314
2176 0.0000046481
2293 0.0000024740
2365 0.0000020640
2393 0.0000017642
2435 0.0000014690
2461 0.0000011126
2528 0.0000005213
2713 0.0000004385
2722 0.0000003354
2748 0.0000003314
2751 0.0000001576
2829 0.0000000698
3014 0.0000000579
3094 0.0000000448
3117 0.0000000280
3185 0.0000000134
3300 0.0000000075
3360 0.0000000028
3532 0.0000000020
3692 0.0000000015
3762 0.0000000009
4056 0.0000000008
4210 0.0000000005
4295 0.0000000004
4464 0.0000000003
5053 0.0000000002
5701 0.0000000001
10000 11.3469500618
