evaluations raw_y x0 x1 x2 x3 x4
1 13.3253998523 -4.953624 -2.180754 -1.202550 3.030396 4.309664
2 3.4429545387 -0.867296 1.385644 -4.731299 1.208126 -0.791423
3 0.0347145629 1.557378 3.436602 -2.193086 -0.103079 1.771449
12 0.0140459215 -0.747607 0.637381 -2.565165 2.084142 4.258221
99 0.0033970023 -2.627225 1.850623 -2.681586 -1.395562 1.105024
169 0.0024897517 -4.551354 1.116778 -3.289960 -2.365809 -1.697857
208 0.0018178227 -4.054565 0.661296 -3.830960 0.507615 1.089553
279 0.0013548722 -3.817222 0.052039 -3.846874 -2.353050 2.713108
385 0.0011926832 -4.432286 0.622678 -3.937733 -2.440276 2.244989
387 0.0011151784 -3.957908 0.162160 -4.031628 -1.333394 2.923297
417 0.0010842289 -4.099256 0.626822 -3.924468 -1.820852 2.585097
466 0.0010057315 -4.696927 0.457888 -3.751021 -1.926909 3.346550
583 0.0009552923 -4.542166 0.062493 -3.964898 -1.335939 3.274317
653 0.0009552047 -4.566727 0.120726 -3.948415 -1.557580 3.553507
659 0.0009046871 -4.430724 0.071684 -3.995376 -1.756451 3.332429
704 0.0008030157 -4.634541 0.159161 -4.050145 -1.848643 3.582169
725 0.0007707356 -4.734913 0.270405 -4.075837 -2.161822 2.852793
886 0.0007549870 -4.816241 0.387166 -3.982366 -2.484617 3.470502
1886 0.0006967195 -4.640776 0.672825 -3.988732 -2.101679 3.684949
1897 0.0006253418 -4.615632 0.741299 -4.051468 -2.505017 3.999305
1917 0.0006201045 -4.711871 0.810018 -4.028013 -2.505017 3.606251
2005 0.0006115772 -4.631206 0.031505 -3.999020 -2.105981 3.657951
2078 0.0005726818 -4.732914 0.810018 -4.041293 -2.505017 3.606251
2087 0.0005160725 -4.640776 0.694823 -3.976000 -2.168114 3.651126
4788 0.0004791053 -4.779595 0.697903 -3.992738 -2.185467 3.642024
6577 0.0004475211 -4.723240 0.653660 -3.999175 -2.194990 4.006343
6924 0.0003841426 -4.738073 0.884658 -3.995221 -2.172762 4.083136
10000 0.0009119135 -4.562862 0.832879 -3.852227 -2.099334 4.036885
