evaluations raw_y
1 15.7475343755
2 15.5279361597
3 4.0640780228
43 3.1710898366
143 1.5403457306
503 1.4025904398
948 1.0319048668
1099 1.0123874217
1173 0.9549298884
1223 0.8648384867
1406 0.8298349230
1471 0.5628775333
1523 0.4657139005
1712 0.2496180822
2052 0.2339711932
2271 0.2006829323
2390 0.1551185827
2432 0.1460498222
2726 0.1349151931
2749 0.0957499475
2790 0.0881014842
3118 0.0817431340
3136 0.0597007427
3303 0.0533294618
3323 0.0442993388
3656 0.0427549017
3863 0.0417147233
3864 0.0413407746
3910 0.0385521689
4036 0.0310754982
4193 0.0306313361
4218 0.0172473339
4384 0.0140327590
4530 0.0126475412
4719 0.0111430352
4936 0.0101052727
4976 0.0075239261
5176 0.0067509688
5333 0.0056173142
5553 0.0041610261
5675 0.0030732612
5795 0.0030616216
5873 0.0018411046
6014 0.0015201083
6333 0.0008609143
6921 0.0007559799
7086 0.0007458271
7121 0.0006416102
7141 0.0006251944
7323 0.0003973186
7426 0.0003557226
7617 0.0003276476
7880 0.0003220654
7917 0.0002346333
7957 0.0002142212
7976 0.0001549975
8579 0.0001321562
8617 0.0001148098
8659 0.0000833063
8679 0.0000808593
8987 0.0000748905
9159 0.0000578247
9197 0.0000523754
9311 0.0000418030
9323 0.0000403639
9643 0.0000183596
10000 0.0001477494
