evaluations raw_y
1 3.4312324204
3 1.3446606642
25 1.0716611970
26 0.8946712689
139 0.8549070459
157 0.5667266525
189 0.3368788981
280 0.2289632090
344 0.1757374164
467 0.1384086441
508 0.1303352227
526 0.0770323647
621 0.0680276537
692 0.0477007158
737 0.0421236671
875 0.0410579092
883 0.0185562711
1083 0.0179267341
1295 0.0175873180
1340 0.0134783307
1489 0.0118081390
1595 0.0109150490
1810 0.0101290342
1852 0.0099304861
1855 0.0088918435
1952 0.0082056623
1970 0.0070093608
2059 0.0060787952
2097 0.0052664545
2145 0.0051902903
2176 0.0051048670
2227 0.0050206787
2235 0.0049711123
2304 0.0049151265
2306 0.0047254592
2319 0.0046464175
2336 0.0039103538
2342 0.0036107011
2373 0.0035316633
2420 0.0030892171
2481 0.0030709078
2486 0.0020819508
2631 0.0017481987
2734 0.0013964986
2902 0.0013957603
2928 0.0012062567
2962 0.0011233897
2983 0.0010184905
3047 0.0009912727
3068 0.0009843368
3109 0.0009779907
3117 0.0009275133
3158 0.0009021664
3235 0.0008570532
3280 0.0008244438
3316 0.0008047624
3359 0.0007926155
3386 0.0007925996
3412 0.0007901912
3431 0.0007559167
3500 0.0007125294
3543 0.0005824767
3574 0.0005617208
3661 0.0005415664
3704 0.0000091527
3780 0.0000090734
3856 0.0000084698
3885 0.0000076571
3949 0.0000074030
3958 0.0000070138
4085 0.0000069610
4144 0.0000069034
4215 0.0000068147
4249 0.0000067908
4268 0.0000067797
4292 0.0000067469
4311 0.0000067337
4391 0.0000066869
4420 0.0000066509
4423 0.0000065052
4508 0.0000064757
4549 0.0000064718
4564 0.0000064658
4602 0.0000064565
4628 0.0000064521
4635 0.0000063751
4723 0.0000063728
4735 0.0000063670
4797 0.0000063667
4816 0.0000063639
4820 0.0000063450
4847 0.0000063179
4870 0.0000063162
4928 0.0000062933
4991 0.0000062907
5014 0.0000062721
5165 0.0000062710
5175 0.0000062668
5280 0.0000062658
5392 0.0000062603
5422 0.0000062590
5481 0.0000062557
5490 0.0000062555
5553 0.0000062541
5572 0.0000062536
5588 0.0000062522
5623 0.0000062512
5678 0.0000062510
5707 0.0000062498
5737 0.0000062495
5757 0.0000062470
5823 0.0000062465
5923 0.0000062460
5973 0.0000062458
5993 0.0000062453
6080 0.0000062451
6150 0.0000062450
6151 0.0000062448
6215 0.0000062445
6223 0.0000062442
6265 0.0000062440
6443 0.0000062439
6599 0.0000062438
6783 0.0000062436
10000 0.0000062436
