evaluations raw_y
1 2372.1415512851
2 292.3024091931
10 77.6533679430
22 1.0113420748
80 0.8496851547
188 0.5045921592
378 0.4536439294
558 0.3044813207
677 0.2793364887
800 0.2597314896
849 0.2570349163
974 0.2175025346
978 0.1989059071
1176 0.1943879799
1220 0.1488442156
1329 0.1271656108
1379 0.1223141517
1386 0.1123732721
1454 0.0983933848
1558 0.0811799097
1696 0.0711645004
1788 0.0621613172
1828 0.0594425432
1891 0.0589659449
1928 0.0553078511
1937 0.0487245677
1983 0.0479568307
2012 0.0464346600
2028 0.0358085551
2090 0.0358016451
2115 0.0332227083
2301 0.0325310310
2313 0.0301359282
2421 0.0283761129
2472 0.0260668530
2573 0.0237724610
2709 0.0208545179
3419 0.0179106372
4217 0.0159794136
5399 0.0124633282
5534 0.0114233008
6352 0.0110875378
6405 0.0108623145
6433 0.0100492390
6659 0.0097916687
6734 0.0094321735
6939 0.0094153908
6972 0.0094081572
7014 0.0093910620
7138 0.0093088782
7285 0.0093051474
7298 0.0093041390
7435 0.0093010718
7459 0.0092950593
7695 0.0092930619
7751 0.0092883053
7852 0.0092879332
7971 0.0092873537
7984 0.0092856135
8018 0.0092853513
8090 0.0092852855
8099 0.0092850083
8104 0.0092844543
8353 0.0092842382
8815 0.0092842131
8877 0.0092841758
9108 0.0092841669
9117 0.0092841620
9365 0.0092841579
9647 0.0092841566
9886 0.0092841560
10000 0.0092841589
