evaluations raw_y
1 9.9499503807
2 8.6641998927
3 3.0607456408
37 2.8936460121
40 2.5142332790
73 0.9631740626
173 0.9556270581
313 0.8977454511
371 0.6726352720
472 0.5033263370
502 0.4637559632
538 0.3691115213
718 0.3608632550
738 0.3414113255
759 0.3259963863
779 0.1263602071
1049 0.1118213311
1180 0.1074957010
1300 0.1063154978
1329 0.1061615385
1364 0.0921773441
1773 0.0678685111
1933 0.0580210606
2198 0.0454448510
2228 0.0297804036
2302 0.0151627342
2342 0.0115862565
2398 0.0072999053
2831 0.0052181929
2951 0.0014696248
3236 0.0014487396
3473 0.0011181856
3476 0.0010594072
3738 0.0009936731
3773 0.0007774872
3871 0.0006494169
3991 0.0006118761
4136 0.0005022732
4142 0.0002795795
4343 0.0002363505
4620 0.0001009461
4963 0.0000820879
5020 0.0000624785
5043 0.0000267814
5142 0.0000160564
5263 0.0000128679
5535 0.0000115956
5569 0.0000102446
5609 0.0000098628
5613 0.0000092379
5680 0.0000061551
5696 0.0000016581
5989 0.0000011073
5998 0.0000009496
6016 0.0000008444
6069 0.0000008394
6116 0.0000007480
6202 0.0000004437
6662 0.0000002444
6730 0.0000001757
6740 0.0000001194
6795 0.0000000892
6915 0.0000000305
6955 0.0000000145
7370 0.0000000106
7660 0.0000000040
7953 0.0000000027
7961 0.0000000017
7981 0.0000000015
8360 0.0000000008
8420 0.0000000003
9617 0.0000000001
10000 0.0000000011
