evaluations raw_y
1 21.3790303135
3 19.4369939825
9 10.0032538773
103 8.7539228476
116 6.4358965191
139 6.4195066133
203 1.0614395036
461 1.0509992436
470 0.8367551438
508 0.5682513027
523 0.4167421377
574 0.2179597344
660 0.1363813235
702 0.1281294989
715 0.0419827994
812 0.0298590674
941 0.0113745806
1007 0.0044367534
1211 0.0000022031
1515 0.0000012991
1629 0.0000000752
1802 0.0000000345
1862 0.0000000254
1944 0.0000000138
1996 0.0000000075
2050 0.0000000044
2222 0.0000000033
2271 0.0000000024
2360 0.0000000022
2405 0.0000000015
2430 0.0000000006
2761 0.0000000005
2852 0.0000000004
3020 0.0000000002
3660 0.0000000001
4631 0.0000000000
10000 0.0000000000
