evaluations raw_y
1 25.7723286841
2 13.5620204588
11 13.5100043271
14 8.1025558396
32 7.6467635380
37 2.9870657378
93 2.9846340173
107 2.1737383841
217 0.9660559724
242 0.4860651371
287 0.3611022864
347 0.3363487994
372 0.1743270711
636 0.1509273209
644 0.1392692590
696 0.1223973521
734 0.1149684684
762 0.0842693259
772 0.0522663330
843 0.0365392472
850 0.0250942446
872 0.0228447705
880 0.0216266648
904 0.0095776623
1000 0.0092366897
1012 0.0086635476
1030 0.0085351739
1042 0.0029896739
1072 0.0026114310
1142 0.0018559277
1624 0.0012041459
1654 0.0009063123
1712 0.0006162912
1720 0.0004177622
1805 0.0003055376
1861 0.0000683798
1901 0.0000514880
1934 0.0000349110
1947 0.0000161706
2177 0.0000140695
2234 0.0000021139
2318 0.0000003322
2461 0.0000003184
2562 0.0000000225
2834 0.0000000075
3075 0.0000000057
3082 0.0000000037
3127 0.0000000029
3182 0.0000000019
3224 0.0000000007
3281 0.0000000005
3291 0.0000000003
3374 0.0000000002
4203 0.0000000001
8157 0.0000000000
10000 0.0000000000
