evaluations raw_y
1 14.8575123475
4 10.6733488051
7 2.4121599592
9 2.1976848351
89 1.7987025391
108 1.4800633179
111 1.3218346286
130 0.3489441795
325 0.1519924104
367 0.0868022419
385 0.0783225046
431 0.0713260868
467 0.0691716383
497 0.0234859500
621 0.0100935139
704 0.0066297642
778 0.0059476019
793 0.0055326067
812 0.0037781544
823 0.0020737223
901 0.0012677196
923 0.0009915713
962 0.0007245510
1030 0.0007216994
1032 0.0006613568
1058 0.0004157410
1070 0.0002426159
1120 0.0002005127
1172 0.0001466481
1174 0.0001320064
1196 0.0000306989
1319 0.0000209272
1345 0.0000091287
1378 0.0000085700
1429 0.0000069853
1437 0.0000052717
1455 0.0000036138
1471 0.0000034834
1544 0.0000010109
1620 0.0000008846
1695 0.0000008567
1704 0.0000007929
1708 0.0000007476
1740 0.0000005519
1785 0.0000003702
1820 0.0000003179
1866 0.0000002998
1905 0.0000002631
1932 0.0000002529
1939 0.0000001496
1940 0.0000001269
1982 0.0000001136
2011 0.0000000659
2091 0.0000000621
2127 0.0000000387
2286 0.0000000384
2298 0.0000000329
2327 0.0000000271
2388 0.0000000216
2421 0.0000000214
2432 0.0000000186
2464 0.0000000182
2482 0.0000000171
2484 0.0000000125
2514 0.0000000076
2601 0.0000000073
2610 0.0000000057
2719 0.0000000051
2774 0.0000000021
2997 0.0000000018
3008 0.0000000015
3029 0.0000000007
3173 0.0000000006
3215 0.0000000004
3261 0.0000000003
3319 0.0000000001
3878 0.0000000000
10001 19.8186332600
