evaluations raw_y
1 25.9793095374
2 21.9424327672
4 18.0295995629
6 6.8358220290
59 4.9596165868
109 4.3138503456
110 3.9830392515
156 3.4852784842
261 3.4101128183
316 3.2918162747
359 3.0295109546
390 2.8795743026
519 2.8494413541
559 2.8257203099
576 2.6223123755
648 2.5463077455
743 2.4964140532
772 1.9256989982
1120 1.7165542014
1163 1.3433662842
1493 1.1555218089
2766 1.1543526145
2909 0.6968362623
3485 0.5214245774
3775 0.2661906060
3964 0.2560467287
4088 0.1744107294
4160 0.0775494798
4257 0.0563852969
4373 0.0320191097
4521 0.0019768898
4758 0.0015972913
4805 0.0014964020
4835 0.0011867731
4862 0.0011449794
4919 0.0007414963
4971 0.0007028831
5017 0.0006914857
5019 0.0006057544
5029 0.0003615434
5221 0.0002729342
5295 0.0001023837
5321 0.0000586135
5490 0.0000430831
5522 0.0000399608
5572 0.0000357902
5591 0.0000316969
5641 0.0000307065
5656 0.0000290114
5683 0.0000276754
5708 0.0000222097
5753 0.0000186485
5803 0.0000157045
5829 0.0000145156
5884 0.0000143282
5890 0.0000142847
5908 0.0000136526
5926 0.0000114996
6007 0.0000110865
6069 0.0000095597
6232 0.0000094895
6269 0.0000094276
6271 0.0000093502
6284 0.0000089208
6317 0.0000083484
6338 0.0000081941
6400 0.0000080545
6501 0.0000075425
6878 0.0000071468
7067 0.0000070450
7533 0.0000070384
7606 0.0000070347
7679 0.0000070139
7727 0.0000069931
7775 0.0000069873
7808 0.0000069842
7811 0.0000069734
7874 0.0000069320
7884 0.0000069047
7974 0.0000068608
8174 0.0000068582
8269 0.0000068524
8336 0.0000068436
8454 0.0000068432
8506 0.0000068428
8517 0.0000068426
8527 0.0000068401
8579 0.0000068389
8600 0.0000068365
8744 0.0000068361
8771 0.0000068359
8804 0.0000068358
8991 0.0000068354
9094 0.0000068353
9203 0.0000068351
9441 0.0000068350
9718 0.0000068349
10000 0.0000068349
