evaluations raw_y
1 0.0248945967
4 0.0036820389
144 0.0032523439
302 0.0023131424
462 0.0017841566
741 0.0014544919
928 0.0014053630
941 0.0013303702
960 0.0012265729
1021 0.0011489357
1121 0.0010641904
1506 0.0010629191
1589 0.0009658555
1669 0.0009016958
1749 0.0008584966
1945 0.0008561746
2002 0.0007951280
2118 0.0007879803
2181 0.0007588458
2189 0.0006460311
3556 0.0006363736
4054 0.0006299568
4136 0.0006064236
4176 0.0005986632
4196 0.0005937273
4398 0.0005838238
4444 0.0005436652
4564 0.0005306995
4756 0.0005116097
5636 0.0005100947
5812 0.0005046538
5872 0.0005041820
6132 0.0004983316
6252 0.0004946016
6511 0.0004896184
6952 0.0004735516
7072 0.0004714718
7252 0.0004662125
7512 0.0004659449
7914 0.0004637964
7992 0.0004608035
8027 0.0004586956
8233 0.0004572409
8253 0.0004526531
8321 0.0004514985
8421 0.0004467742
8567 0.0004449087
8597 0.0004447578
8657 0.0004438346
8787 0.0004429395
8837 0.0004426158
8879 0.0004371866
8977 0.0004276741
9039 0.0004228265
9046 0.0004210495
9080 0.0004126263
9219 0.0004091099
9319 0.0004077725
9413 0.0004032659
9753 0.0004030668
9846 0.0004007642
9906 0.0004001342
9986 0.0004000185
10000 0.0008746842
