evaluations raw_y
1 6.4790603387
12 2.8256695827
60 1.3496870650
102 0.9642722787
104 0.5440104528
143 0.3018252378
212 0.2644065496
276 0.1753582887
306 0.1598817085
330 0.1572852535
349 0.1239788050
388 0.1083074632
431 0.1059669900
451 0.0652405761
505 0.0624540264
506 0.0466120305
545 0.0462959998
581 0.0279907010
621 0.0225518866
638 0.0186912514
680 0.0129116036
778 0.0123070734
789 0.0081944503
792 0.0080259820
816 0.0072664148
843 0.0063954167
855 0.0063871578
871 0.0058497102
874 0.0055332890
886 0.0031263881
906 0.0031048787
919 0.0026505894
941 0.0000064156
948 0.0000028461
1086 0.0000025588
1150 0.0000017855
1175 0.0000013056
1192 0.0000008937
1206 0.0000008467
1235 0.0000005692
1302 0.0000005183
1328 0.0000004910
1332 0.0000004126
1366 0.0000002964
1378 0.0000002256
1467 0.0000002139
1468 0.0000001904
1471 0.0000001680
1503 0.0000001203
1558 0.0000000999
1628 0.0000000903
1634 0.0000000692
1652 0.0000000662
1666 0.0000000654
1720 0.0000000340
1749 0.0000000270
1844 0.0000000223
1897 0.0000000187
1936 0.0000000141
1961 0.0000000127
2037 0.0000000084
2107 0.0000000075
2115 0.0000000074
2152 0.0000000071
2163 0.0000000065
2185 0.0000000062
2203 0.0000000059
2218 0.0000000054
2220 0.0000000053
2237 0.0000000042
2267 0.0000000039
2301 0.0000000036
2366 0.0000000034
2403 0.0000000033
2442 0.0000000032
2463 0.0000000030
2537 0.0000000027
2682 0.0000000026
2798 0.0000000025
3578 0.0000000024
10000 0.0000000023
