evaluations raw_y x0 x1 x2 x3 x4
1 20.8203305115 -0.977013 0.509242 -2.935227 1.516251 -3.179844
17 17.9959222426 2.725042 -3.946145 0.144168 -1.498171 -4.323545
21 17.3115784738 -0.977013 -3.866578 3.812443 -2.532743 -5.000000
33 16.9450537030 3.132635 -3.161670 -3.542012 -0.761161 -2.888422
37 10.1822557226 -1.661524 -2.670401 1.552880 -3.286783 -3.659935
68 5.4996927488 -1.998603 -3.907613 1.397289 -3.906858 -4.385645
76 4.8425252995 -0.297571 -2.004189 -3.265266 -3.850229 -3.068924
149 4.6289489030 -2.832137 -2.721332 0.144842 -1.693515 -3.640117
164 3.5637715950 -1.945884 -3.501639 -0.933157 -3.406025 -4.643244
209 2.6370987493 -4.442074 -4.431096 -0.303796 -3.082756 -5.000000
287 1.9360480002 -3.975643 -4.790289 0.632910 -4.135433 -5.000000
837 1.8688613088 -4.542323 -4.451925 -1.012513 -3.501200 -4.888939
846 1.2143488977 -4.431371 -4.371313 0.091221 -3.739861 -4.474328
1864 1.1752713921 -4.263645 -4.279097 -0.234503 -3.680747 -4.461540
2134 0.5501255727 -4.390351 -4.211768 -1.036285 -3.541184 -4.236345
6881 0.4470813164 -4.077584 -3.852719 -0.942774 -3.571285 -4.255136
10000 2.5063831261 -4.127426 -3.688971 -1.020697 -3.168853 -4.015151
