evaluations raw_y
1 21.9091853202
2 16.7053240596
6 12.1242620868
7 10.1975765391
11 4.1906317606
36 3.5045135259
46 3.1906264467
77 2.2901878333
98 2.0401643850
106 1.9438597118
134 1.6761624531
136 1.5532988261
166 1.3453378979
180 1.2412014928
186 1.1121197405
196 1.0085117638
225 0.9474948254
434 0.9408538945
448 0.7342054534
506 0.7281358262
629 0.5774390057
656 0.5449450240
666 0.4831401740
697 0.2647819980
1000 0.2503582551
1008 0.2268843434
1375 0.2129486865
1404 0.1574500479
1601 0.1299592698
1653 0.1226185653
1655 0.0882624964
1740 0.0745598297
1742 0.0540082027
1874 0.0250947853
1912 0.0014411743
1981 0.0002279130
2198 0.0002152400
2253 0.0001117029
2376 0.0000753512
2485 0.0000547303
2650 0.0000214507
2739 0.0000132679
2768 0.0000096469
2897 0.0000087735
2972 0.0000058420
3044 0.0000025956
3269 0.0000025369
3280 0.0000020319
3303 0.0000020083
3322 0.0000018598
3424 0.0000010144
3460 0.0000004296
3654 0.0000002547
3819 0.0000002454
3883 0.0000001601
3886 0.0000001147
3964 0.0000000732
4001 0.0000000448
4109 0.0000000355
4174 0.0000000299
4219 0.0000000297
4248 0.0000000261
4263 0.0000000185
4292 0.0000000140
4337 0.0000000120
4340 0.0000000114
4436 0.0000000090
4577 0.0000000079
4591 0.0000000076
4621 0.0000000043
4749 0.0000000022
4833 0.0000000018
4940 0.0000000016
4957 0.0000000015
4974 0.0000000009
5144 0.0000000006
5289 0.0000000004
5504 0.0000000003
5678 0.0000000002
6109 0.0000000001
10000 0.0000000000
