evaluations raw_y x0 x1 x2 x3 x4
1 6.5784115257 2.948843 1.836926 -4.021662 2.498784 2.391758
3 1.9542262453 3.400728 -0.710738 -4.780545 -4.745941 -4.771596
38 1.7002405636 0.012756 -2.747555 0.525286 -3.479996 -0.454165
68 1.1439598489 -1.586609 -3.491564 -1.201745 -2.427923 -1.870219
139 0.8764049694 0.211731 -4.738621 -1.177315 -2.872053 -2.302645
179 0.7513527260 0.211731 -4.641537 -1.275484 -2.963414 -2.313258
182 0.7167475895 -0.729893 -3.843194 -1.691554 -3.066776 -3.797662
190 0.6391409941 -1.203037 -3.828730 -0.864087 -3.022367 -2.631388
210 0.5738654246 1.048173 -4.142028 -1.281368 -3.290399 -2.631388
228 0.5292561972 -0.101858 -3.704530 -2.037304 -2.717772 -4.224165
270 0.3892380025 1.250525 -3.528622 -1.281368 -2.755219 -4.087627
401 0.3704923755 0.628986 -4.294388 -1.479858 -3.038748 -3.229975
468 0.2630927067 0.204579 -4.230783 -1.714923 -2.952790 -3.415976
578 0.1550049947 0.946597 -3.634084 -1.224890 -3.148559 -2.659997
620 0.1048042301 0.639773 -3.880350 -1.674375 -3.236218 -3.204226
780 0.0915650271 0.639773 -3.880350 -1.674375 -3.236218 -3.123209
931 0.0447309356 0.505444 -3.881957 -1.653281 -3.123048 -3.162807
1028 0.0376881796 0.683726 -3.828627 -1.665278 -3.134430 -3.169678
1200 0.0312050185 0.650545 -3.882763 -1.697870 -3.178123 -3.174998
1329 0.0164998620 0.569280 -3.857474 -1.683163 -3.135160 -3.238247
1391 0.0138520072 0.586995 -3.887735 -1.653434 -3.106184 -3.183635
1488 0.0125600398 0.611723 -3.875757 -1.665278 -3.088513 -3.270361
1491 0.0120982774 0.593466 -3.887735 -1.650486 -3.106184 -3.183635
1500 0.0032824290 0.606786 -3.900115 -1.639196 -3.121805 -3.245499
1589 0.0032514874 0.607483 -3.892531 -1.633980 -3.105058 -3.239051
1709 0.0023506054 0.601724 -3.894398 -1.633980 -3.105058 -3.232603
1744 0.0022871123 0.586448 -3.910994 -1.620034 -3.110643 -3.208619
1767 0.0020678928 0.589482 -3.918351 -1.625540 -3.117081 -3.238883
1824 0.0018063598 0.586448 -3.909201 -1.622689 -3.109554 -3.212988
1841 0.0017941923 0.590182 -3.902566 -1.653268 -3.108077 -3.258784
1844 0.0016199730 0.599836 -3.912883 -1.648166 -3.111141 -3.250079
1861 0.0014167657 0.589299 -3.905133 -1.650559 -3.108958 -3.256921
1871 0.0013611666 0.609960 -3.907392 -1.645622 -3.116532 -3.237567
1881 0.0012957294 0.592494 -3.911490 -1.647600 -3.108958 -3.252641
1905 0.0007652569 0.587563 -3.905683 -1.642044 -3.106987 -3.249042
1908 0.0005032627 0.581853 -3.905394 -1.634292 -3.112930 -3.240983
1948 0.0004638584 0.593396 -3.908980 -1.645789 -3.121117 -3.232672
2022 0.0000836368 0.590627 -3.906252 -1.639202 -3.114802 -3.234568
2102 0.0000531775 0.589576 -3.906252 -1.639202 -3.114510 -3.234568
2169 0.0000482060 0.588417 -3.903102 -1.640413 -3.115527 -3.231571
2182 0.0000139019 0.587629 -3.906252 -1.639202 -3.114510 -3.231695
2319 0.0000073312 0.589047 -3.905637 -1.640753 -3.114628 -3.233353
2440 0.0000064124 0.588070 -3.906234 -1.640140 -3.115123 -3.231490
2467 0.0000045150 0.588057 -3.906482 -1.640466 -3.115011 -3.232031
2468 0.0000044481 0.587992 -3.905654 -1.640630 -3.115386 -3.232077
2487 0.0000027902 0.588743 -3.905983 -1.641224 -3.114736 -3.232543
2588 0.0000023945 0.588593 -3.905229 -1.641462 -3.114775 -3.233201
2600 0.0000014692 0.587873 -3.905732 -1.641389 -3.114693 -3.232808
