evaluations raw_y
1 11.8280657513
3 7.6423992206
6 5.4617560166
14 4.5657045213
31 4.0079070303
54 2.5769841765
68 2.3587435695
89 1.5606694173
103 1.5382444610
127 1.5334519079
149 1.3435172281
155 1.2982554991
159 1.2346901837
181 1.1219485574
218 0.4487291625
248 0.3878731207
339 0.3611995105
472 0.3340029940
487 0.3273826803
520 0.2817498068
537 0.2739637600
547 0.2325329707
561 0.1930385927
760 0.1886934279
802 0.1675467161
897 0.1653526359
902 0.1433183596
921 0.1397281520
970 0.1203421162
987 0.1197792350
1014 0.1154430697
1065 0.0956195448
1122 0.0894656957
1150 0.0883821924
1151 0.0870020313
1180 0.0796157054
1190 0.0541689319
1213 0.0491913281
1271 0.0337962995
1303 0.0286256232
1350 0.0131274170
1515 0.0099748383
1651 0.0098582469
1678 0.0071656773
1735 0.0045595046
1871 0.0033255994
1931 0.0026746947
2057 0.0015501985
2179 0.0015333968
2193 0.0008883433
2332 0.0006362116
2353 0.0004855713
2446 0.0003940574
2571 0.0003869567
2586 0.0003779470
2601 0.0002562529
2836 0.0001451091
2990 0.0001042470
2997 0.0000693224
3099 0.0000508975
3230 0.0000394148
3309 0.0000285733
3447 0.0000208178
3717 0.0000123512
3960 0.0000112930
4032 0.0000110118
4056 0.0000105079
4083 0.0000098436
4109 0.0000026274
4357 0.0000025270
4476 0.0000024241
4548 0.0000015941
4622 0.0000014993
4651 0.0000005970
4879 0.0000005702
4912 0.0000004857
5026 0.0000003796
5079 0.0000003709
5164 0.0000002023
5335 0.0000001800
5472 0.0000001722
5485 0.0000001179
5708 0.0000000983
5712 0.0000000854
5736 0.0000000708
5784 0.0000000628
5894 0.0000000466
5911 0.0000000391
5942 0.0000000388
6108 0.0000000179
6345 0.0000000169
6406 0.0000000158
6534 0.0000000111
6603 0.0000000083
6685 0.0000000067
6843 0.0000000055
6856 0.0000000045
6926 0.0000000021
7104 0.0000000018
7253 0.0000000016
7381 0.0000000015
7592 0.0000000010
7652 0.0000000008
7858 0.0000000004
7886 0.0000000003
8578 0.0000000001
10000 0.0000000000
