evaluations raw_y
1 33.5503164912
2 23.4862797354
4 11.1269284648
8 7.6664258713
14 6.8425124702
41 6.0138180667
44 5.2354646423
68 5.1807352150
83 3.6704958762
91 2.5740671099
207 1.6444502013
264 1.3721900256
311 1.3485793066
312 1.1251412711
334 0.8680026172
482 0.5855080490
634 0.5042404202
658 0.4527596884
692 0.3441652871
749 0.3382809012
783 0.1943653638
820 0.1922434678
880 0.1142227959
950 0.0551836806
1209 0.0551685816
1217 0.0477247029
1221 0.0328602541
1314 0.0154585545
1433 0.0120040320
1491 0.0116866851
1565 0.0084154855
1578 0.0054211975
1633 0.0051290192
1634 0.0045166655
1643 0.0033495116
1762 0.0030671687
1823 0.0027152396
1892 0.0022703495
1930 0.0016812925
2169 0.0015971233
2213 0.0015172551
2227 0.0014506435
2240 0.0013383458
2242 0.0010089952
2263 0.0009550590
2281 0.0008099000
2352 0.0004178089
2491 0.0003844877
2493 0.0003003662
2543 0.0001797568
2627 0.0000849049
2726 0.0000603574
2841 0.0000598332
2864 0.0000483920
2891 0.0000469299
2930 0.0000361178
2958 0.0000275843
2971 0.0000248427
3005 0.0000169332
3039 0.0000147417
3175 0.0000147087
3176 0.0000144163
3179 0.0000139892
3186 0.0000057296
3231 0.0000045283
3295 0.0000039799
3381 0.0000025007
3572 0.0000017305
3590 0.0000015226
3672 0.0000009235
3772 0.0000008753
3810 0.0000006678
3835 0.0000005010
3859 0.0000004762
3874 0.0000004759
3937 0.0000004724
3955 0.0000004252
3995 0.0000004112
4001 0.0000003464
4034 0.0000003310
4056 0.0000002753
4064 0.0000001667
4207 0.0000001459
4217 0.0000001105
4244 0.0000001077
4265 0.0000001042
4274 0.0000000842
4312 0.0000000748
4351 0.0000000655
4373 0.0000000627
4403 0.0000000373
4418 0.0000000280
4494 0.0000000262
4596 0.0000000243
4602 0.0000000194
4622 0.0000000161
4648 0.0000000116
4722 0.0000000108
4781 0.0000000103
4860 0.0000000078
4975 0.0000000064
4982 0.0000000051
5010 0.0000000039
5147 0.0000000036
5176 0.0000000033
5279 0.0000000029
5296 0.0000000023
5347 0.0000000013
5392 0.0000000012
5486 0.0000000006
5686 0.0000000003
6020 0.0000000002
6103 0.0000000001
10000 0.0068147764
