evaluations raw_y
1 20.2453169556
4 7.7319306764
6 6.6817301930
12 5.5392144712
17 4.4198432490
44 3.4008354143
95 3.1936465177
103 2.4907753826
141 2.4162993730
173 2.0598144005
244 1.4112524400
278 0.8771709065
574 0.8676531033
585 0.4537830182
769 0.4420801688
825 0.4366582175
1031 0.3490393530
1245 0.3047321701
1658 0.2505120600
2132 0.2454407247
2141 0.2283958334
2502 0.2174018126
2718 0.1861017476
3560 0.1717484875
3863 0.1524253423
4085 0.1483570557
4104 0.0980833635
4205 0.0902308094
4319 0.0798586885
4465 0.0575360613
4483 0.0415172942
4611 0.0000062692
4740 0.0000011974
4803 0.0000008591
4976 0.0000006935
5013 0.0000006884
5068 0.0000004041
5096 0.0000003566
5106 0.0000001342
5186 0.0000001271
5326 0.0000001235
5379 0.0000001222
5450 0.0000000851
5550 0.0000000618
5552 0.0000000389
5638 0.0000000269
5718 0.0000000257
5786 0.0000000207
5833 0.0000000169
5892 0.0000000148
5895 0.0000000137
5935 0.0000000069
5949 0.0000000056
6053 0.0000000037
6147 0.0000000024
6223 0.0000000018
6243 0.0000000017
6270 0.0000000013
6290 0.0000000008
6310 0.0000000005
6530 0.0000000003
6599 0.0000000001
7258 0.0000000000
10000 0.0000000000
