evaluations raw_y
1 10.8516758477
2 7.3364129620
11 6.4166468515
12 3.8371407127
81 2.2540923959
105 1.8493627614
170 1.8324717692
178 1.7524313488
191 0.9389175141
230 0.8907214898
249 0.6938695996
253 0.6446913648
268 0.5416477788
296 0.4521279603
325 0.4422137216
331 0.3538579405
333 0.3195619571
410 0.2387730609
418 0.1551388612
539 0.1358441950
574 0.0505304828
628 0.0402141868
640 0.0369221197
786 0.0252404271
864 0.0166559681
872 0.0165074552
958 0.0161093687
961 0.0154137522
975 0.0107228041
1007 0.0101836268
1011 0.0092627751
1083 0.0089603627
1138 0.0076470278
1144 0.0052393961
1271 0.0042910529
1281 0.0039338501
1282 0.0038744594
1314 0.0032684498
1389 0.0011898896
1537 0.0009558053
1636 0.0006935805
1705 0.0003226752
1765 0.0003150638
1778 0.0002286685
1815 0.0001498399
1906 0.0001103936
1968 0.0000684216
2038 0.0000517881
2109 0.0000474634
2125 0.0000348616
2279 0.0000337991
2305 0.0000239236
2329 0.0000211178
2378 0.0000209940
2414 0.0000134132
2437 0.0000055221
2652 0.0000047589
2815 0.0000026035
2905 0.0000015713
2945 0.0000013712
3031 0.0000009370
3038 0.0000007913
3068 0.0000005753
3141 0.0000004610
3275 0.0000003449
3355 0.0000002535
3383 0.0000001170
3554 0.0000001027
3675 0.0000001016
3740 0.0000000741
3755 0.0000000653
3858 0.0000000448
3927 0.0000000387
3980 0.0000000353
4002 0.0000000318
4042 0.0000000203
4140 0.0000000162
4194 0.0000000083
4286 0.0000000072
4404 0.0000000062
4494 0.0000000056
4543 0.0000000047
4606 0.0000000043
4623 0.0000000039
4659 0.0000000028
4807 0.0000000026
4951 0.0000000021
4993 0.0000000019
5180 0.0000000018
5321 0.0000000014
5530 0.0000000012
5626 0.0000000011
5906 0.0000000009
6147 0.0000000008
6477 0.0000000007
6690 0.0000000006
6910 0.0000000004
7140 0.0000000003
7578 0.0000000002
8218 0.0000000001
10000 0.0000000001
