evaluations raw_y
1 43.5793151274
2 20.6485666781
3 6.0085442149
7 3.9686110228
12 3.7444764080
46 3.1068010924
63 2.9501432078
77 1.5936898610
159 1.4940971761
173 1.3633450605
194 1.2391565396
214 1.1469644041
225 0.7898199651
265 0.7106081464
293 0.6698321172
515 0.5426512331
563 0.5167431127
587 0.4870835093
844 0.4091403796
879 0.3212142876
959 0.3067199870
1016 0.2565771905
1442 0.2292593278
1559 0.1757765162
1898 0.1681924779
1977 0.1673223188
1987 0.1640044395
2047 0.1625418395
2059 0.1549896764
2117 0.1494102358
2119 0.1440661205
2207 0.1391023178
2277 0.1263874784
2410 0.1226646671
2497 0.1197997150
2506 0.1197614546
2518 0.1195796788
2519 0.1183525391
2544 0.1173189990
2573 0.1170376791
2613 0.1165451613
2615 0.1153675529
2844 0.1153497337
2855 0.1153075564
3032 0.1152393490
3038 0.1152092289
3116 0.1152068289
3119 0.1152063139
3121 0.1152030234
3135 0.1151972443
3152 0.1151935130
3176 0.1151722722
3276 0.1151711857
3285 0.1151654006
3310 0.1151625616
3445 0.1151606023
3530 0.1151602722
3605 0.1151599432
3645 0.1151598172
3683 0.1151595641
3732 0.1151594675
3742 0.1151593646
3757 0.1151592770
3783 0.1151592184
3797 0.1151591786
3805 0.1151590528
3845 0.1151589989
3905 0.1151589730
3957 0.1151589500
4021 0.1151589468
4087 0.1151589432
4107 0.1151589430
4165 0.1151589428
4185 0.1151589427
4267 0.1151589425
4281 0.1151589418
4413 0.1151589417
4573 0.1151589416
10000 0.1151589415
