evaluations raw_y
1 169.8880127097
2 76.8188626540
5 39.8096568677
25 22.9119479530
32 18.2259360330
45 14.8500259964
68 12.1353675907
81 5.7490671515
294 5.6598282126
307 4.9237394632
475 3.8228013424
502 3.0122743714
732 2.9421505668
965 2.9327149641
1033 2.7648747366
1049 2.1047422483
1092 2.0139001625
1128 1.3521137316
1130 1.1566242885
1333 0.9127686140
1565 0.7846848353
1583 0.5570093082
1670 0.4835785948
1853 0.3816914931
2258 0.2690356503
2301 0.2304755911
2433 0.2245824920
2684 0.2099224659
3054 0.1674045328
3068 0.0971188530
3190 0.0963543570
3677 0.0941127932
3844 0.0489975847
4093 0.0093545131
4398 0.0075132671
4467 0.0064152657
4606 0.0052812496
4642 0.0050700061
4755 0.0042202957
4848 0.0020398048
5071 0.0018908665
5320 0.0016220606
5337 0.0014803824
5501 0.0012161214
5506 0.0011435680
5522 0.0006593967
5622 0.0003943638
5965 0.0002665901
6036 0.0002377267
6175 0.0001202261
6379 0.0001074032
6637 0.0000650004
6666 0.0000523525
6929 0.0000269819
7183 0.0000240529
7188 0.0000189188
7294 0.0000181080
7370 0.0000138131
7445 0.0000075093
7502 0.0000071753
7585 0.0000061245
7715 0.0000046650
7977 0.0000038093
8163 0.0000026474
8329 0.0000024643
8333 0.0000018537
8672 0.0000011638
8868 0.0000010892
8870 0.0000008719
8940 0.0000006790
8959 0.0000006466
9134 0.0000005079
9192 0.0000004815
9202 0.0000004684
9298 0.0000004633
9327 0.0000001168
9498 0.0000001101
9716 0.0000000830
9756 0.0000000746
9865 0.0000000461
9948 0.0000000370
10000 0.0000001124
