evaluations raw_y
1 3.2657095754
113 3.1883475579
119 2.9066079458
124 2.7800061205
129 2.6939174024
140 2.3354811650
191 2.0174978884
222 1.6744802088
291 1.4576052163
375 1.4498542667
402 1.4094182844
407 1.0203962397
560 1.0201014552
589 1.0148835056
600 0.8779426159
638 0.7366262713
658 0.7313611150
719 0.7258117344
746 0.7102025849
751 0.6117066246
769 0.4114565763
831 0.3991791976
840 0.1100374295
1017 0.0921121421
1032 0.0782815401
1062 0.0740750571
1135 0.0686459856
1142 0.0684115333
1153 0.0537133946
1185 0.0483371503
1205 0.0213832710
1317 0.0209733104
1358 0.0071546599
1436 0.0062121194
1556 0.0060927236
1570 0.0052891098
1573 0.0042417929
1588 0.0040664684
1609 0.0039785104
1652 0.0020081267
1659 0.0015484229
1701 0.0011954739
1719 0.0009817854
1743 0.0008021258
1773 0.0003004615
1851 0.0001519186
1992 0.0000988594
2016 0.0000415898
2106 0.0000344781
2107 0.0000301861
2163 0.0000223608
2203 0.0000127335
2236 0.0000065232
2312 0.0000029314
2371 0.0000022829
2490 0.0000015930
2560 0.0000015637
2610 0.0000014303
2611 0.0000014129
2649 0.0000013342
2653 0.0000012253
2659 0.0000011246
2674 0.0000007112
2697 0.0000002525
2758 0.0000002477
2805 0.0000001894
2873 0.0000001823
2899 0.0000001563
2919 0.0000001227
2957 0.0000000918
2962 0.0000000695
3020 0.0000000456
3031 0.0000000191
3062 0.0000000186
3098 0.0000000093
3113 0.0000000060
3175 0.0000000013
3274 0.0000000011
3290 0.0000000005
3379 0.0000000002
3593 0.0000000001
4535 0.0000000000
10000 4.3607609801
