evaluations raw_y
1 0.4884608688
123 0.4833507000
124 0.3981498470
126 0.3679365307
166 0.3527111208
173 0.3415340302
188 0.3353936646
189 0.3171275790
190 0.1977794001
230 0.1747806898
262 0.0684386247
304 0.0534012957
529 0.0489510421
565 0.0458164262
633 0.0394574175
752 0.0294946472
757 0.0282154140
1026 0.0281024017
1052 0.0199435649
1074 0.0185517590
1209 0.0100349938
8307 0.0055369409
8601 0.0052250742
8851 0.0044627140
9099 0.0041697651
9307 0.0041511566
9352 0.0039171676
9360 0.0035138208
9466 0.0034701964
9566 0.0034490905
9605 0.0033473173
9654 0.0033426623
9656 0.0033355226
9664 0.0033000678
9705 0.0032611857
9717 0.0031811626
9783 0.0031604615
9809 0.0031343870
9844 0.0031279197
9857 0.0031155564
9866 0.0030983250
9921 0.0030920365
10000 0.0031392284
