evaluations raw_y
1 3.2366761993
23 2.8165342626
35 2.3878768700
80 1.3639491457
130 1.2167985049
256 1.1796384462
277 0.3356799454
480 0.2462918620
578 0.2017737512
744 0.1682434971
1078 0.1451737939
1189 0.1093974207
1207 0.1010333865
1224 0.0982253724
1423 0.0398562279
1821 0.0229839961
2193 0.0153773369
2525 0.0133675461
2543 0.0124626228
2583 0.0123050644
2608 0.0053951902
2836 0.0035359550
3181 0.0034261428
3227 0.0018646010
3259 0.0015885841
3592 0.0003669698
4088 0.0002889418
4195 0.0002648682
4452 0.0001859496
4524 0.0001842381
4535 0.0001641549
4591 0.0001462849
4662 0.0000855978
4691 0.0000559418
4877 0.0000549954
4910 0.0000422940
4973 0.0000352761
5013 0.0000240734
5078 0.0000234506
5106 0.0000234229
5125 0.0000178252
5295 0.0000166958
5305 0.0000138110
5394 0.0000124470
5583 0.0000105666
5595 0.0000100976
5673 0.0000061831
5704 0.0000060912
5707 0.0000044078
5720 0.0000011945
6042 0.0000010962
6286 0.0000008016
6400 0.0000005867
6556 0.0000004241
6619 0.0000003823
6628 0.0000003689
6630 0.0000003282
6659 0.0000003176
6663 0.0000002633
6687 0.0000002585
6693 0.0000002409
6745 0.0000001716
6763 0.0000000820
6784 0.0000000362
6936 0.0000000260
6973 0.0000000177
7030 0.0000000125
7060 0.0000000115
7065 0.0000000088
7074 0.0000000047
7147 0.0000000036
7161 0.0000000034
7220 0.0000000033
7227 0.0000000023
7256 0.0000000018
7277 0.0000000014
7388 0.0000000011
7441 0.0000000009
7444 0.0000000007
7521 0.0000000006
7727 0.0000000004
8028 0.0000000003
8677 0.0000000002
9233 0.0000000001
10000 0.0000000000
