evaluations raw_y
1 16.9694508139
3 7.2811103256
20 6.1507320866
41 5.9400490888
51 4.3511760738
84 4.2875566469
124 4.0854213019
144 3.7621108335
171 3.2935538557
254 3.1371953946
255 2.8754055875
275 2.6644503274
540 2.5365125935
726 2.5022943754
732 2.0730317367
786 1.7127141532
1212 1.6957593459
1218 1.1870925179
1472 0.9842173926
1500 0.8631529066
1885 0.6781987805
2178 0.6640417419
2385 0.5599728962
3811 0.5519759751
3867 0.5136555948
4832 0.4791097943
4994 0.4490681557
6374 0.4398169370
7235 0.4114450170
7710 0.3253629562
10000 1.1217044078
