evaluations raw_y
1 31.4730973759
2 1.4548250039
54 1.0865195219
145 0.9915662591
147 0.7951428815
161 0.7194421473
203 0.5465081502
240 0.5034021324
247 0.3946101721
317 0.3829998431
337 0.3320160312
348 0.2943543517
423 0.2358452326
493 0.1739419330
495 0.1592521786
857 0.1561393873
957 0.1268557797
967 0.1215323257
1085 0.1145610539
1516 0.0771767915
3029 0.0701058767
3850 0.0674470320
3902 0.0659939518
4078 0.0659665251
4108 0.0651471516
4148 0.0645187962
4217 0.0641265239
4228 0.0639755477
4232 0.0632619796
4472 0.0628946649
4615 0.0628490639
4837 0.0628314181
4869 0.0628306807
4918 0.0628237343
5007 0.0628218899
5043 0.0628216372
5051 0.0628160812
5083 0.0628124705
5137 0.0628057239
5276 0.0628054197
5330 0.0628047915
5432 0.0628041456
5438 0.0628032809
5529 0.0628032475
5663 0.0628031009
5721 0.0628030879
5747 0.0628030467
5788 0.0628030026
5830 0.0628029471
5838 0.0628028987
5879 0.0628028956
5928 0.0628028727
6162 0.0628028587
6170 0.0628028432
6176 0.0628028425
6201 0.0628028261
6341 0.0628028233
6444 0.0628028199
6489 0.0628028185
6622 0.0628028174
6722 0.0628028169
6823 0.0628028164
6874 0.0628028162
7102 0.0628028161
10000 0.0628028161
