evaluations raw_y
1 10.4905731348
3 6.9282975621
8 5.2352213574
14 4.4566303256
34 2.7375388634
54 1.4961856728
301 1.2734001458
349 0.9047356505
521 0.8920083315
549 0.6621912353
971 0.5203442466
1029 0.4875011082
1089 0.4246095299
1385 0.4100111174
1625 0.3924583446
1631 0.3630132494
1640 0.3322463182
1886 0.1804846875
2497 0.1358055555
2673 0.1300221578
3496 0.1252914536
3517 0.1190803376
3596 0.0703992200
3816 0.0592783697
4207 0.0522870114
4327 0.0494772369
4507 0.0442104894
4670 0.0392493360
4687 0.0384824358
4736 0.0237082946
5005 0.0217074167
5116 0.0208918987
5236 0.0192154966
5316 0.0168273024
5367 0.0145058887
5438 0.0127455496
5527 0.0100744608
5736 0.0052669978
5976 0.0030200793
6076 0.0028995040
6116 0.0026902624
6225 0.0020448548
6265 0.0014217119
6369 0.0009592131
6549 0.0009188894
6556 0.0005411780
6716 0.0004480484
6718 0.0004453557
6806 0.0003406669
6847 0.0002875434
6982 0.0002343645
7067 0.0000652150
7127 0.0000435106
7147 0.0000239713
8091 0.0000239387
8106 0.0000138215
8149 0.0000132727
8337 0.0000125577
8347 0.0000112231
8367 0.0000095283
8387 0.0000060951
8449 0.0000050428
8709 0.0000046183
8809 0.0000044182
8817 0.0000029190
8933 0.0000016871
9053 0.0000013689
9100 0.0000013038
9140 0.0000011842
9179 0.0000010793
9346 0.0000008749
9417 0.0000008241
9437 0.0000006752
9539 0.0000003981
9559 0.0000002996
9898 0.0000002719
10000 0.0000014999
