evaluations raw_y
1 4.3080337473
2 3.4113229821
4 1.2230818464
7 0.9625782953
23 0.0771974862
113 0.0720263597
180 0.0698857531
290 0.0697537587
298 0.0368051500
386 0.0270750620
467 0.0257718394
530 0.0185842191
551 0.0123633969
640 0.0090759506
780 0.0080967529
819 0.0057538300
958 0.0027256934
1084 0.0024847730
1111 0.0017464648
1176 0.0011320163
1201 0.0008015093
1387 0.0004187567
1532 0.0001797575
1653 0.0001732101
1685 0.0000984443
1989 0.0000460329
2117 0.0000372610
2194 0.0000305370
2231 0.0000261712
2315 0.0000223726
2372 0.0000216385
2443 0.0000164960
2520 0.0000121511
2603 0.0000107096
2645 0.0000102718
2654 0.0000100146
2689 0.0000034619
2848 0.0000023843
2925 0.0000015846
3104 0.0000014597
3138 0.0000014103
3181 0.0000011256
3194 0.0000009007
3233 0.0000008972
3250 0.0000007468
3270 0.0000007310
3296 0.0000002963
3507 0.0000002430
3547 0.0000002415
3565 0.0000001955
3616 0.0000001690
3628 0.0000001638
3635 0.0000001145
3700 0.0000000846
3814 0.0000000774
3843 0.0000000661
3874 0.0000000565
3905 0.0000000436
4013 0.0000000363
4107 0.0000000352
4137 0.0000000305
4150 0.0000000276
4190 0.0000000204
4317 0.0000000184
4330 0.0000000160
4384 0.0000000119
4450 0.0000000070
4589 0.0000000034
4753 0.0000000020
5060 0.0000000019
5122 0.0000000015
5130 0.0000000012
5245 0.0000000010
5300 0.0000000005
5462 0.0000000004
5470 0.0000000003
5589 0.0000000001
10000 0.0000000001
