evaluations raw_y
1 10.4606620899
2 6.3815376456
3 3.8575811055
4 1.8058253577
21 0.7261367256
101 0.5955746059
141 0.5715597103
143 0.3575468052
262 0.3429079763
281 0.3309201871
298 0.3015790353
307 0.1708628792
366 0.1055184209
449 0.0637843751
516 0.0424176973
601 0.0324744369
751 0.0243155592
853 0.0223215025
928 0.0214098052
966 0.0135420782
992 0.0132927491
1073 0.0114528958
1091 0.0111734387
1158 0.0110110631
1183 0.0092728809
1223 0.0078306746
1248 0.0074375564
1284 0.0033553596
1303 0.0029400922
1427 0.0027597324
1484 0.0022838955
1555 0.0018639329
1588 0.0010309073
1617 0.0005898368
1718 0.0005788926
1769 0.0003320406
1837 0.0003067439
1854 0.0002832568
1889 0.0002635687
1927 0.0000997513
1982 0.0000922580
2128 0.0000910941
2152 0.0000691958
2206 0.0000686455
2224 0.0000365535
2252 0.0000257642
2275 0.0000103416
2644 0.0000093406
2645 0.0000048696
2756 0.0000039945
2862 0.0000031102
2880 0.0000021265
2916 0.0000009638
2975 0.0000005587
3106 0.0000003901
3237 0.0000000916
3327 0.0000000636
3533 0.0000000509
3656 0.0000000493
3813 0.0000000346
3816 0.0000000300
3876 0.0000000277
3932 0.0000000273
3979 0.0000000203
4016 0.0000000194
4069 0.0000000142
4133 0.0000000136
4206 0.0000000065
4213 0.0000000048
4385 0.0000000014
4689 0.0000000007
4788 0.0000000006
4930 0.0000000003
4992 0.0000000001
10000 0.0000000000
