evaluations raw_y
1 46.1664692385
5 10.6796937148
9 7.1825920555
34 5.5956219882
44 5.2782767006
47 4.4136238438
56 2.7217942078
100 2.3646411568
243 1.7094123069
272 1.1866112601
624 1.0636446516
667 1.0207214360
991 0.8609807771
1246 0.7737719380
1446 0.7542405221
1546 0.7014649266
1833 0.5341992198
2291 0.4267205132
2484 0.4190861100
2654 0.3883977842
2954 0.3662012254
3124 0.2969710800
3311 0.2565434326
3482 0.1786453140
3641 0.1563163117
3931 0.1334235781
4042 0.0507534640
4169 0.0166121395
4209 0.0111647102
4478 0.0083271409
4634 0.0078582875
4674 0.0063570266
4694 0.0039464855
4769 0.0022255880
4809 0.0022080311
4869 0.0019548420
4908 0.0006506290
4919 0.0005677956
5110 0.0004498869
5169 0.0002974518
5210 0.0002699512
5270 0.0002086143
5350 0.0001962810
5446 0.0001049474
5584 0.0000745702
5644 0.0000343018
5694 0.0000337585
5697 0.0000323069
5726 0.0000271574
5743 0.0000176588
5903 0.0000156378
5918 0.0000155404
5923 0.0000077937
5978 0.0000018386
6220 0.0000018308
6225 0.0000015974
6305 0.0000012790
6359 0.0000011600
6379 0.0000007344
6462 0.0000006253
6463 0.0000005625
6534 0.0000005449
6558 0.0000003629
6584 0.0000002612
6629 0.0000001574
6652 0.0000001509
6657 0.0000000999
6669 0.0000000513
6727 0.0000000302
6740 0.0000000171
6980 0.0000000091
7067 0.0000000080
7107 0.0000000073
7110 0.0000000066
7127 0.0000000064
7138 0.0000000048
7152 0.0000000017
7376 0.0000000006
7556 0.0000000005
7631 0.0000000003
7836 0.0000000001
8469 0.0000000000
10000 0.0000000000
