evaluations raw_y
1 7.6735877364
3 3.7497082563
5 1.0317188932
78 0.9536858971
176 0.8645722191
181 0.5160345140
211 0.2791378281
251 0.1704180900
271 0.1662516432
278 0.1360755753
290 0.1185503040
369 0.1101286461
378 0.1094316176
450 0.1014607399
506 0.0989882914
549 0.0940849996
568 0.0926975417
612 0.0840088742
623 0.0831356303
624 0.0642952069
643 0.0624939139
718 0.0623306613
747 0.0364108298
935 0.0333093185
1023 0.0269016268
1049 0.0246130450
1055 0.0136519358
1058 0.0073812746
1298 0.0071805766
1316 0.0064925090
1337 0.0055744548
1365 0.0043943806
1383 0.0023315263
1630 0.0022685922
1637 0.0000062476
1867 0.0000050388
1917 0.0000031784
1943 0.0000030768
1993 0.0000027531
2066 0.0000014230
2259 0.0000010963
2352 0.0000009247
2375 0.0000008266
2431 0.0000007492
2566 0.0000006357
2570 0.0000004942
2694 0.0000003705
2885 0.0000002647
3034 0.0000002420
3066 0.0000002349
3091 0.0000002155
3233 0.0000001572
3281 0.0000001227
3357 0.0000001200
3446 0.0000000966
3536 0.0000000718
3586 0.0000000609
3626 0.0000000572
3716 0.0000000445
3756 0.0000000364
3818 0.0000000234
3996 0.0000000201
4004 0.0000000159
4308 0.0000000153
4311 0.0000000125
4342 0.0000000121
4358 0.0000000106
4509 0.0000000104
4580 0.0000000096
4682 0.0000000094
4690 0.0000000084
4790 0.0000000083
4949 0.0000000081
10000 0.0000000080
