evaluations raw_y
1 28.1378334437
6 19.4362726833
11 16.2611375045
18 12.3247815453
57 9.0870970082
64 7.4962054936
66 6.7513990918
88 6.2129545115
91 3.7067023563
97 2.4948801940
136 1.9918991397
174 1.7526367488
182 1.4036141661
197 0.9752591770
255 0.9471505499
316 0.8040726644
324 0.6710184126
394 0.4919416176
913 0.4447475020
944 0.3647716605
2150 0.3531435793
3127 0.3152525388
3558 0.2834515823
4399 0.2788299753
5886 0.2784611295
5894 0.2699983242
7117 0.2548932556
7164 0.2509248414
7495 0.2435025791
7580 0.2355410359
7851 0.2331271135
8078 0.2240966417
8115 0.2181544499
8314 0.2083922092
8488 0.2047337923
8531 0.1968212304
8550 0.1903131040
8816 0.1843841461
8975 0.1747984765
9123 0.1730066971
9172 0.1702452782
9174 0.1649158332
9279 0.1616016479
9339 0.1542743676
9388 0.1446857382
9442 0.1418455753
9561 0.1401884363
9631 0.1209788614
9778 0.1173270193
9859 0.1103164501
9903 0.1094322752
9957 0.0979898266
10000 0.1551625247
