evaluations raw_y
1 7.9516314047
32 7.2464418918
42 2.7880003209
221 1.5657514652
437 1.4159259160
447 1.3985596402
448 1.0663643080
477 0.9635084656
479 0.9250534139
498 0.6738982054
529 0.1515092509
561 0.0890958737
623 0.0162028611
860 0.0136816844
875 0.0121395363
908 0.0091811230
931 0.0011517067
1016 0.0011240614
1181 0.0009680372
1216 0.0006304288
1220 0.0003503365
1247 0.0002635770
1253 0.0002574812
1267 0.0001950959
1308 0.0001094067
1361 0.0000534439
1397 0.0000305129
1439 0.0000233922
1444 0.0000026003
1564 0.0000006943
1759 0.0000005561
1815 0.0000002437
1865 0.0000002337
1919 0.0000001118
2124 0.0000000669
2141 0.0000000653
2209 0.0000000392
2264 0.0000000349
2276 0.0000000307
2310 0.0000000141
2361 0.0000000136
2371 0.0000000094
2418 0.0000000029
2642 0.0000000028
2666 0.0000000027
2692 0.0000000020
2791 0.0000000010
3157 0.0000000007
3170 0.0000000006
3357 0.0000000004
3624 0.0000000002
3808 0.0000000001
4656 0.0000000000
10000 0.0000000002
