evaluations raw_y
1 115.9959033990
19 109.7910966080
20 35.6590035640
45 4.9477595232
95 2.3052725846
103 1.6039406395
211 1.4027868921
214 1.1946187428
274 0.8313079274
359 0.7545828609
361 0.7215998791
400 0.5809134298
716 0.5512707165
732 0.5417420046
822 0.5376727454
854 0.5310426189
868 0.4827776698
1024 0.2917823862
1493 0.2768289637
1859 0.2763896411
2784 0.1390926656
3169 0.1383212876
3472 0.0758644758
3749 0.0600570562
3754 0.0549342564
4109 0.0498660430
4186 0.0231969507
4367 0.0209543205
4479 0.0202261517
4528 0.0048359293
4675 0.0041827753
4677 0.0037346773
4765 0.0013490818
4808 0.0009835067
4838 0.0002916625
4977 0.0001846812
5105 0.0000765739
5140 0.0000401172
5172 0.0000290591
5174 0.0000255030
5363 0.0000086512
5365 0.0000018387
5559 0.0000016568
5584 0.0000014731
5635 0.0000008556
5655 0.0000004928
5736 0.0000004015
5811 0.0000003939
5878 0.0000003271
5912 0.0000002839
5916 0.0000002795
5920 0.0000002788
5964 0.0000002730
5984 0.0000001788
5997 0.0000001703
6030 0.0000001061
6078 0.0000001046
6082 0.0000000979
6123 0.0000000308
6150 0.0000000137
6389 0.0000000128
6423 0.0000000094
6485 0.0000000045
6671 0.0000000013
6703 0.0000000004
6911 0.0000000002
7338 0.0000000000
10000 9.4430181328
