evaluations raw_y x0 x1 x2 x3 x4
1 2.8147522338 -1.044527 2.377400 3.999589 -1.653212 4.217343
2 1.1612620192 -2.940218 3.155408 -1.577799 2.718834 -3.534676
12 0.6511092664 -4.143034 0.111140 -4.162045 4.056573 -0.424042
67 0.0000000016 -3.209586 2.194329 -5.000000 1.494621 -1.500037
176 0.0000000015 -5.000000 4.794035 -4.893932 1.091614 1.639789
214 0.0000000014 -4.244363 2.458962 -5.000000 1.635131 2.849379
239 0.0000000012 -3.415929 2.458962 -5.000000 0.651213 3.208417
354 0.0000000011 -3.760822 2.006299 -4.959101 -0.918390 1.900590
430 0.0000000010 -3.272224 2.327462 -5.000000 -1.355100 2.488825
530 0.0000000009 -2.858293 2.327462 -4.845633 -1.355100 3.206630
598 0.0000000007 -3.204171 2.138902 -4.856501 -2.155433 3.365913
766 0.0000000006 -2.796133 2.010348 -4.848649 -2.473493 3.353400
1075 0.0000000004 -2.764534 2.066041 -4.609036 -2.365003 3.466010
1190 0.0000000003 -2.747865 1.986997 -4.470937 -2.392811 3.519853
1585 0.0000000002 -2.710800 1.987141 -4.479700 -2.478327 3.545916
2039 0.0000000001 -2.697266 1.969990 -4.463878 -2.488064 3.551182
10000 0.1784259269 -1.712270 2.150661 -4.197819 -1.949037 2.919914
