evaluations raw_y
1 3.0518150845
2 2.3808308436
3 2.2931821959
7 1.5155257059
17 0.9254296763
31 0.9192339125
37 0.9101506404
57 0.7477075272
157 0.5377229596
283 0.4406103949
317 0.3767647792
377 0.3503485561
388 0.3187488628
428 0.2842630377
807 0.2655400946
888 0.2296054078
905 0.2272629711
1066 0.1985072198
1249 0.1786641091
1621 0.1771837869
1681 0.1505989708
1728 0.1504249945
1741 0.1288016731
1930 0.0940711325
2001 0.0926270035
2070 0.0902137227
2580 0.0597050016
2654 0.0509460279
2680 0.0494521456
2754 0.0368878649
2980 0.0196534177
3196 0.0188085703
3376 0.0152087844
3395 0.0068416261
3740 0.0066914192
3831 0.0063973297
3884 0.0032696814
3895 0.0028306562
3904 0.0020101909
4024 0.0014493103
4244 0.0014348296
4391 0.0014130660
4413 0.0011758364
4459 0.0010949339
4476 0.0006156680
4596 0.0005543296
4759 0.0005431838
4776 0.0005109655
4816 0.0004396038
4823 0.0002231935
5007 0.0001711913
5207 0.0001459801
5437 0.0001387625
5459 0.0000820393
5601 0.0000485955
5697 0.0000471611
5719 0.0000422149
5730 0.0000155082
5770 0.0000109219
6334 0.0000074241
6589 0.0000068598
6650 0.0000030593
6690 0.0000015499
7050 0.0000013993
7118 0.0000013638
7161 0.0000011000
7250 0.0000008756
7374 0.0000008092
7421 0.0000006671
7501 0.0000006351
7513 0.0000004814
7514 0.0000004371
7573 0.0000002357
7647 0.0000001763
7665 0.0000000877
7865 0.0000000405
8130 0.0000000198
8270 0.0000000194
8413 0.0000000174
8550 0.0000000149
8716 0.0000000125
8766 0.0000000123
8773 0.0000000119
8817 0.0000000116
8866 0.0000000100
8974 0.0000000090
9137 0.0000000089
9146 0.0000000074
9174 0.0000000059
9326 0.0000000049
9467 0.0000000041
9530 0.0000000034
9550 0.0000000021
9850 0.0000000018
10000 0.0000000042
