evaluations raw_y
1 9.6456360716
2 3.5084054476
5 1.4520106039
66 1.3517389285
68 1.1663218444
88 0.9563654250
91 0.7132268401
131 0.5797220123
150 0.4742258272
151 0.1428824931
176 0.1133144526
185 0.0837650467
306 0.0749482239
308 0.0457728397
399 0.0305727119
428 0.0266587384
483 0.0233432725
496 0.0047080206
816 0.0046754504
886 0.0040829294
909 0.0025875936
992 0.0020188803
1047 0.0018185564
1096 0.0017891921
1165 0.0016198901
1166 0.0012998799
1247 0.0000032050
1333 0.0000027051
1383 0.0000026833
1447 0.0000025722
1451 0.0000024172
1489 0.0000020846
1542 0.0000017394
1572 0.0000016179
1594 0.0000015811
1630 0.0000013790
1652 0.0000011752
1662 0.0000011171
1750 0.0000009918
1751 0.0000009226
1754 0.0000008980
1798 0.0000004944
1986 0.0000004027
2021 0.0000003989
2044 0.0000003720
2057 0.0000003382
2092 0.0000001935
2321 0.0000001841
2378 0.0000001185
2615 0.0000001077
2661 0.0000000936
2723 0.0000000831
2750 0.0000000791
2761 0.0000000748
2802 0.0000000573
2933 0.0000000570
2937 0.0000000475
2955 0.0000000438
3061 0.0000000210
3235 0.0000000131
3571 0.0000000114
3747 0.0000000099
3814 0.0000000096
3836 0.0000000093
3856 0.0000000076
4012 0.0000000069
4065 0.0000000047
4146 0.0000000043
4323 0.0000000036
4407 0.0000000031
4543 0.0000000027
4622 0.0000000023
4817 0.0000000020
4915 0.0000000010
5135 0.0000000008
5461 0.0000000004
5821 0.0000000003
5959 0.0000000002
6763 0.0000000000
10000 0.0000000000
