evaluations raw_y
1 16.9927468946
2 13.4385844365
3 3.0514788560
37 2.9757375935
57 2.9566065096
60 2.0592975297
141 1.9216944638
168 1.8994274740
191 1.6102094728
195 1.4870207512
204 1.3926589124
209 1.3626242574
218 1.1471528598
238 1.0912859330
249 0.8735419946
339 0.7515156612
344 0.7267745267
348 0.6414931144
350 0.5234760612
383 0.5174199998
394 0.5018500069
407 0.4763308958
446 0.4304950080
566 0.3987256248
578 0.3419556808
587 0.3137948319
631 0.2725878509
637 0.1927471040
684 0.1730381835
687 0.1698978122
700 0.1685219038
730 0.1559775113
769 0.1487520431
780 0.1309519298
788 0.1125819322
849 0.0988679939
858 0.0918042049
909 0.0826870066
918 0.0820282172
931 0.0770053811
947 0.0218017010
961 0.0167883602
1008 0.0100548805
1035 0.0069809667
1382 0.0067337442
1388 0.0061848744
1397 0.0051332648
1430 0.0048203962
1448 0.0039339268
1449 0.0033615788
1459 0.0029334770
1483 0.0025049115
1530 0.0020474249
1538 0.0014573513
1590 0.0011027650
1628 0.0008230906
1646 0.0007827445
1648 0.0006394578
1666 0.0005471890
1777 0.0004035615
1782 0.0001344035
1974 0.0001054984
2204 0.0000846534
2442 0.0000839551
2624 0.0000717838
2787 0.0000702032
3022 0.0000606809
3302 0.0000493880
3355 0.0000461052
3578 0.0000310209
3653 0.0000273255
5887 0.0000267484
6474 0.0000261721
6674 0.0000101208
6757 0.0000074632
6827 0.0000061425
6893 0.0000060357
6907 0.0000048515
6969 0.0000022096
7114 0.0000015557
7326 0.0000014867
7361 0.0000012047
7388 0.0000008602
7705 0.0000006063
7891 0.0000005949
8046 0.0000004752
8162 0.0000004735
8468 0.0000004652
8800 0.0000004217
8816 0.0000003855
9039 0.0000003308
9450 0.0000003299
9909 0.0000003064
10000 0.0000019029
