evaluations raw_y
1 75.4936652777
2 48.5234378325
4 43.3775955690
9 37.2351927014
13 22.4747058467
68 8.9487566035
233 6.7515980790
236 6.3676634214
237 1.5431350697
421 1.4048387356
462 0.8581708785
547 0.7263099311
602 0.6466491947
615 0.5669245039
641 0.4890776732
670 0.4823999408
691 0.3080154532
733 0.2809049335
775 0.2024994673
808 0.1510640165
830 0.0897520924
841 0.0365646229
857 0.0344398400
958 0.0239891280
972 0.0072789222
1049 0.0022884400
1147 0.0009261022
1231 0.0007990789
1256 0.0004567259
1272 0.0002788972
1334 0.0002688424
1349 0.0002112673
1383 0.0002107268
1385 0.0001239117
1424 0.0001221051
1426 0.0001053032
1433 0.0000466564
1512 0.0000460825
1522 0.0000372975
1528 0.0000331354
1552 0.0000298207
1566 0.0000292928
1597 0.0000250779
1605 0.0000249866
1632 0.0000232500
1635 0.0000224337
1652 0.0000221843
1653 0.0000220420
1659 0.0000204264
1666 0.0000193217
1676 0.0000191407
1682 0.0000161802
1702 0.0000146785
1710 0.0000131179
1750 0.0000092043
1768 0.0000091058
1855 0.0000085251
1856 0.0000077635
1889 0.0000066601
1906 0.0000063518
1908 0.0000061314
1951 0.0000057852
1971 0.0000050257
2070 0.0000046418
2106 0.0000046298
2145 0.0000045717
2161 0.0000040649
2166 0.0000037666
2190 0.0000037165
2230 0.0000036736
2247 0.0000034496
2273 0.0000032135
2278 0.0000029832
2284 0.0000028450
2301 0.0000026676
2337 0.0000026228
2338 0.0000025210
2365 0.0000025074
2372 0.0000023056
2374 0.0000019606
2389 0.0000019110
2397 0.0000018644
2401 0.0000017304
2417 0.0000015012
2462 0.0000014203
2475 0.0000014176
2520 0.0000013031
2529 0.0000012383
2530 0.0000011453
2552 0.0000008331
2578 0.0000006382
2696 0.0000005712
2711 0.0000004796
2718 0.0000004589
2760 0.0000004530
2774 0.0000002990
2882 0.0000002875
2918 0.0000002652
2931 0.0000001963
2959 0.0000001510
3024 0.0000001456
3060 0.0000001424
3108 0.0000001279
3111 0.0000001246
3116 0.0000001237
3153 0.0000000971
3222 0.0000000957
3231 0.0000000771
3232 0.0000000606
3279 0.0000000556
3297 0.0000000480
3399 0.0000000473
3412 0.0000000467
3419 0.0000000462
3423 0.0000000442
3436 0.0000000388
3448 0.0000000340
3460 0.0000000318
3467 0.0000000241
3571 0.0000000222
3581 0.0000000210
3605 0.0000000199
3607 0.0000000190
3619 0.0000000172
3651 0.0000000133
3721 0.0000000106
3771 0.0000000099
3817 0.0000000077
3870 0.0000000075
3913 0.0000000071
3944 0.0000000069
3963 0.0000000066
3970 0.0000000058
3975 0.0000000051
4013 0.0000000046
4017 0.0000000033
4081 0.0000000030
4112 0.0000000027
4132 0.0000000024
4248 0.0000000022
4270 0.0000000015
4396 0.0000000013
4453 0.0000000009
4497 0.0000000007
4580 0.0000000004
4728 0.0000000002
5143 0.0000000001
10000 0.0000000000
