evaluations raw_y
1 23.2352274859
2 10.3047267634
8 2.0564827194
32 1.7884462313
36 1.3800451725
133 1.0401400925
309 0.6428313143
400 0.3321422574
450 0.3183330080
695 0.1942363127
858 0.1507587157
988 0.0854926512
1227 0.0474173012
1349 0.0454651492
1476 0.0380304929
1524 0.0354597886
1547 0.0330109014
1548 0.0244400175
1608 0.0242812818
1658 0.0218557421
1715 0.0197715544
1831 0.0142914088
1892 0.0141297417
1937 0.0094930315
2019 0.0048178487
2254 0.0040610666
2256 0.0039823867
2295 0.0037855020
2371 0.0031229751
2457 0.0020797133
2679 0.0019343964
2694 0.0018039937
2710 0.0016794084
2761 0.0013577947
2800 0.0008009521
2975 0.0007357768
3047 0.0003911237
3080 0.0003901651
3128 0.0003651917
3296 0.0003432255
3312 0.0002742369
3403 0.0002676587
3458 0.0001856003
3522 0.0001383010
3652 0.0001037316
3699 0.0000905437
3736 0.0000700100
3808 0.0000660953
3987 0.0000646088
4079 0.0000523203
4126 0.0000504726
4249 0.0000406842
4615 0.0000387284
4800 0.0000386191
4852 0.0000380518
4854 0.0000374317
4869 0.0000356603
5052 0.0000349584
5248 0.0000347314
5428 0.0000345019
5457 0.0000344009
5614 0.0000343851
5640 0.0000343755
5793 0.0000342557
5858 0.0000342217
5982 0.0000341885
5998 0.0000341342
6055 0.0000341301
6307 0.0000341263
6404 0.0000341041
6453 0.0000341011
6454 0.0000340879
6458 0.0000340749
6489 0.0000340147
6663 0.0000340067
6689 0.0000339594
6734 0.0000339472
6736 0.0000339203
6738 0.0000339170
6827 0.0000338736
6835 0.0000337995
6865 0.0000337970
6894 0.0000337851
6909 0.0000337679
7035 0.0000337574
7204 0.0000337535
7240 0.0000337395
7328 0.0000337377
7419 0.0000337314
7430 0.0000337308
7509 0.0000337289
7628 0.0000337226
7647 0.0000337186
7738 0.0000337179
7772 0.0000337129
7786 0.0000337124
7847 0.0000337106
7881 0.0000337099
7947 0.0000337084
8005 0.0000337081
8043 0.0000337073
8078 0.0000337064
8126 0.0000337028
8142 0.0000337000
8161 0.0000336994
8196 0.0000336938
8282 0.0000336935
8330 0.0000336931
8341 0.0000336927
8433 0.0000336923
8435 0.0000336920
8468 0.0000336913
8509 0.0000336899
8547 0.0000336893
8552 0.0000336886
8774 0.0000336877
9031 0.0000336875
9111 0.0000336873
9161 0.0000336870
9455 0.0000336869
9738 0.0000336868
9965 0.0000336867
10000 0.0000336867
