evaluations raw_y
1 5.4038110041
5 3.0339014493
6 2.6827018588
8 1.7969160806
26 1.1924807760
83 0.7371525853
179 0.7072178020
206 0.5051982245
258 0.4362826482
297 0.3040895357
424 0.2848309263
497 0.2554310955
498 0.2020231715
608 0.1559067022
649 0.1480694780
705 0.1315513147
790 0.0811969311
853 0.0681051527
882 0.0657344786
950 0.0445390789
1037 0.0403576673
1187 0.0338132571
1287 0.0289028878
1335 0.0260943892
1350 0.0251632939
1422 0.0079002221
1833 0.0075697589
1912 0.0073749220
1940 0.0070365445
2009 0.0057378237
2143 0.0053343251
2198 0.0034241059
2268 0.0026534152
2633 0.0025253080
2649 0.0022264549
2675 0.0018400791
2767 0.0015338835
2883 0.0014696246
2917 0.0013677330
2970 0.0012763852
2985 0.0012718968
3029 0.0011834604
3085 0.0011693014
3111 0.0007251666
3224 0.0006446491
3250 0.0004956885
3316 0.0003986798
3358 0.0003394970
3377 0.0003308664
3411 0.0002597198
3499 0.0002237859
3616 0.0001727583
3666 0.0001590356
3711 0.0001579782
3855 0.0001411205
3865 0.0000476356
3967 0.0000364635
4039 0.0000350512
4122 0.0000323186
4204 0.0000294298
4217 0.0000291107
4269 0.0000219354
4298 0.0000216953
4314 0.0000215411
4350 0.0000153020
4416 0.0000146959
4439 0.0000141563
4516 0.0000132138
4541 0.0000069619
4723 0.0000056068
4729 0.0000044193
4790 0.0000034814
4984 0.0000034168
5051 0.0000030311
5149 0.0000025598
5227 0.0000023340
5233 0.0000015622
5493 0.0000014245
5547 0.0000011668
5676 0.0000011271
5679 0.0000011256
5698 0.0000010301
5717 0.0000008609
5834 0.0000008249
5867 0.0000008209
5889 0.0000007589
5897 0.0000007050
5996 0.0000006590
6002 0.0000005915
6070 0.0000005882
6108 0.0000005648
6158 0.0000005447
6216 0.0000005297
6346 0.0000005224
6469 0.0000005100
6481 0.0000005029
6492 0.0000004937
6605 0.0000004930
6694 0.0000004885
6817 0.0000004858
6857 0.0000004833
6927 0.0000004825
6938 0.0000004822
6965 0.0000004817
6979 0.0000004812
7179 0.0000004811
7351 0.0000004794
7734 0.0000004792
9154 0.0000004791
10000 0.0000004791
